serial,title_eng,title_chi,language,author,detailed_authorship,publisher,ISBN_1,ISSN_1,medium_1,price_1_currency,price_1,ISBN_2,ISSN_2,medium_2,price_2_currency,price_2,location_of_publication,year_of_publication,format,details,edition
2010-09417,,歐陸點心&磅蛋糕,Chinese,Ecole辻東京製菓研究室,Ecole辻東京製菓研究室著劉好殊翻譯,圓方,978-988-19057-7-2,,全套七冊,,,,,,$,60.00,香港,2010,,菓子學校; 5,
2010-10667,Chengmai blessing oranges,澄邁福橙,Chinese,邱亞寰,邱亞寰著,中國圖書,978-988-19519-7-7,,,$,69.00,,,,,,香港,2010,21 x 25厘米頁碼不一彩色插圖,部分內容以英文排版,
2010-09944,,潮玩台北,Chinese,旅遊博仕William Katy Mak,旅遊博仕William Katy Mak著,生活書房2010-11年加強版,978-988-18946-1-8,,,$,72.00,,,,,,香港,2010,,,
2010-09943,,潮玩墾丁南台灣,Chinese,旅遊博仕William Katy Mak,旅遊博仕William Katy Mak著,生活書房2010-11年強化版,978-988-18946-4-9,,,$,72.00,,,,,,香港,2010,,,
2010-09328,,潮起潮落:中英街記憶,Chinese,,劉智鵬主編,和平圖書,978-962-238-739-3,,,$,68.00,,,,,,香港,2010,,,
2010-10671,,潮菜掇玉,Chinese,方樹光,方樹光著,香港中國旅遊,978-962-8947-66-9,,,CNY,38.00,,,,,,香港,2010,,內容以簡體字排版,
2010-09739,,潘峰鋼筆畫,Chinese,,,北京文化,978-988-18531-5-8,,,$,26.80,,,,,,香港,2010,29厘米76頁插圖,內容以簡體字排版,
2010-09701,,熱唱K歌集,Chinese,,,Megalink International Communications Limited,978-988-17761-9-8,,,$,35.00,,,,,,香港,2010,,,
2010-07892,,,Chinese,獎掖集:歐陽健,獎掖集:歐陽健著述序評鈔槐古居士著,科華圖書,978-962-16-0247-3,,,$,30.00,,,,,,香港,2010,,內容以簡體字排版,
2010-07552,,稼穡集,Chinese,淮黎霞,淮黎霞著,香港中國新聞,978-988-17579-1-3,,精裝,$,198.00,,,,,,香港,2010,,內容以簡體字排版,
2010-08659,,窮風流,Chinese,雷競璇,雷競璇著,牛津大學出版社(中國),978-0-19-396504-1,,,$,75.00,,,,,,香港,2010,,,
2010-07730,,範馬刃牙. 22,Chinese,板垣惠介,板垣惠介著黃志康譯,玉皇朝出版香港中文版,978-988-8048-21-2,,,$,30.00,,,,,,香港,2010,,,
2010-07902,,緣善旅程,Chinese,啟程,啟程著,Fate Oracle,978-988-17616-9-9,,,$,48.00,,,,,,香港,2010,,,
2010-08180,Lake of lotus. Combined volume 1,蓮花海合訂本.一,Chinese,啤嗎哈尊阿闍黎,啤嗎哈尊阿闍黎著,敦珠佛學會,978-988-18973-5-0,,精裝,$,120.00,,,,,,香港,2010,29厘米頁碼不一彩色插圖,中英對照,
2010-08181,Lake of lotus. Combined volume 2,蓮花海合訂本.二,Chinese,啤嗎哈尊阿闍黎,啤嗎哈尊阿闍黎著,敦珠佛學會,978-988-18973-6-7,,精裝,$,120.00,,,,,,香港,2010,29厘米頁碼不一彩色插圖,中英對照,
2010-08182,Lake of lotus. Combined volume 3,蓮花海合訂本.三,Chinese,啤嗎哈尊阿闍黎,啤嗎哈尊阿闍黎著,敦珠佛學會,978-988-18973-7-4,,精裝,$,120.00,,,,,,香港,2010,29厘米頁碼不一彩色插圖,中英對照,
2010-07484,Selected poems of Chua Puishan,蔡佩珊短詩選,Chinese,蔡佩珊,蔡佩珊著劉詩慧譯,銀河,978-962-475-841-2,,,$,30.00,,,,,,香港,2009,18厘米79頁(中外現代詩名家集萃),中英對照,
2010-07485,Selected poems of Chua Yiuyeung,蔡曜陽短詩選,Chinese,蔡曜陽,蔡曜陽著劉詩慧譯,銀河,978-962-475-842-9,,,$,30.00,,,,,,香港,2009,18厘米79頁(中外現代詩名家集萃),中英對照,
2010-07382,,蔡瀾笑話,Chinese,蔡瀾,蔡瀾著,天地,978-988-219-177-8,,,$,68.00,,,,,,香港,2010,,,
2010-07265,Shell nature watch : butterfly explorer,蝴蝶．食物:蜆殼綠趣遊蹤:尋找蝴蝶,Chinese,莊詩玲,莊詩玲著,綠色力量,978-962-8132-15-7,,,$,80.00,,,,,,香港,2010,,,
2010-09950,,蝸居裡的空間:由零至億元創業之路,Chinese,陳啟豪,陳啟豪著,文化會社,978-988-19278-1-1,,,$,89.00,,,,,,香港,2010,,Discovery好字為知,
2010-10577,,蝙蝠和星星:學會勇於嘗試,Chinese,Alice Briere Haquet原,Alice Briere Haquet原著Delphine Brantus繪圖袁妙霞港版文字,小樹苗,978-988-8041-67-1,,精裝,$,35.00,,,,,,香港,2010,22厘米無頁碼彩色插圖,部分內容以英文排版,
2010-07885,,衝破肺癌陣:腫癌科醫生的實戰經驗,Chinese,周倩明,周倩明著,健康動力,978-988-18101-5-1,,,$,78.00,,,,,,香港,2010,,,
2010-09398,,談星論曜,Chinese,馬君程,馬君程著,圓方,978-988-19056-9-7,,,$,88.00,,,,,,香港,2010,,,
2010-10050,,談風論水屋旺人旺,Chinese,區仲德,區仲德著,區仲德風水命相顧問,978-988-18911-1-2,,,$,48.00,,,,,,香港,2010,,區仲德叢書,
2010-10329,,課後的Wind orchestra. 1,Chinese,宇佐悠一郎,宇佐悠一郎著林光俊譯,正文社香港中文版,978-988-210-905-6,,,$,30.00,,,,,,香港,2010,,,
2010-10330,,課後的Wind orchestra. 2,Chinese,宇佐悠一郎,宇佐悠一郎著林光俊譯,正文社香港中文版,978-988-8068-14-2,,,$,30.00,,,,,,香港,2010,,,
2010-09715,Lesson study : the practice and implications in special schools : the teaching of “carrying forward addition”,課堂學習研究在特殊學校的實踐與啟示:「進位加法」教學,Chinese,區美蘭冼權鋒,區美蘭冼權鋒著,香港教育學院,978-988-19223-9-7,,,,,,,,,,香港,2010,,,
2010-10291,,誰是大英雄,Chinese,廣州原創動力動畫設計有限公司,廣州原創動力動畫設計有限公司著,小樹苗,978-988-8041-97-8,,,$,35.00,,,,,,香港,2010,,喜羊羊與灰太狼; 38,
2010-07418,"On Zhu Suchen, the playwright of Suzhou-styled Kunqu opera at the Ming-Qing transition",論明清之際蘇州派戲曲家朱素臣,Chinese,劉靜,劉靜著,香港大學饒宗頤學術館,978-988-18330-0-6,,,$,35.00,,,,,,香港,2010,,學術論文/報告系列; 18,
2010-07335,,論高血壓等病的病因及治療,Chinese,歐陽燕張慶恭,歐陽燕張慶恭著2008香港銀河,,978-962-475-762-0,,,$,70.00,,,,,,,,,世界華文文庫,
2010-09040,,論莫言《生死疲勞》紅樓夢獎2008得獎作品專輯,Chinese,,香港浸會大學文學院編,天地,978-988-219-197-6,,,$,70.00,,,,,,香港,2010,,,
2010-09540,,賣乜鶉,Chinese,糖果貓貓,糖果貓貓著,Cup Magazine Publishing Limited,978-988-19341-4-7,,,$,92.00,,,,,,香港,2010,,,
2010-09321,Astronomy of story,趣味天文故事,Chinese,林琳編,林琳編著高亭繪圖,和平圖書,978-962-238-725-6,,,$,55.00,,,,,,香港,2010,,知識博物館,
2010-09615,,踏過戀人的界線,Chinese,鄭梓靈,鄭梓靈著,皇冠,978-988-216-190-0,,,$,62.00,,,,,,香港,2010,,香港皇冠叢書;第1152種,
2010-08947,,鄭和,Chinese,冼杞然,冼杞然著,星島,978-962-672-901-4,,,$,58.00,,,,,,香港,2010,,,
2010-07701,,醉人投資:從品酒到另類創富,Chinese,黃瑞彪,黃瑞彪著,天窗,978-988-19218-3-3,,,$,138.00,,,,,,香港,2010,,Wealth ; 22,
2010-09085,,醉生玩死,Chinese,畢明,畢明著,壹出版,978-962-577-972-0,,,$,69.00,,,,,,香港,2010,,,
2010-07292,,"醉拳.第60冊,王靈篇. 2,梟雄落難",Chinese,黃玉郎,黃玉郎著,文化傳信珍藏彩色紀念版,978-988-8050-73-4,,,$,40.00,,,,,,香港,2010,,,
2010-08968,,閱讀理解王.初小,Chinese,,,學友,978-962-600-276-6,,,$,55.00,,,,,,香港,2010,,部分內容以英文排版,
2010-08969,,閱讀理解王.中小,Chinese,,,學友,978-962-600-277-3,,,$,55.00,,,,,,香港,2010,,部分內容以英文排版,
2010-08970,,閱讀理解王.高小,Chinese,,,學友,978-962-600-278-0,,,$,55.00,,,,,,香港,2010,,部分內容以英文排版,
2010-08422,,閱讀理解精講,Chinese,李健鳳初良龍編,李健鳳初良龍編著,中華國際出版社,978-988-18817-9-3,,,CNY,30.00,,,,,,香港,2010,27厘米290頁,部分內容以英文排版,
2010-10661,,養生講時候,Chinese,杜婕僡,杜婕僡著,商務,978-962-07-6446-2,,,$,68.00,,,,,,香港,2010,,,
2010-08944,,養育0-6個月寶寶應做100件事,Chinese,曾靖編,曾靖編著,星島,978-962-672-910-6,,,$,48.00,,,,,,香港,2010,,新世代家長教育系列,
2010-09031,,餘興未盡,Chinese,王司馬,王司馬著,天馬文化,978-988-211-276-6,,套裝,,,,,,$,40.00,香港,2010,,牛仔; 6,
2010-09325,,魅力說話技巧,Chinese,美人沙龍編,美人沙龍編著夏易恩繪圖,和平圖書,978-962-238-724-9,,,$,72.00,,,,,,香港,2010,,一看就懂！ ,
2010-07479,Selected poems of Lu Xing,魯行短詩選,Chinese,魯行,魯行著許志培譯,銀河,978-962-475-828-3,,,$,30.00,,,,,,香港,2009,18厘米79頁(中外現代詩名家集萃),中英對照,
2010-10008,Robinson crusoe,魯賓遜漂流記,Chinese,Daniel Defoe,Daniel Defoe著呂佳蓉主編,世界,978-962-432-800-4,,精裝,$,78.00,,,,,,香港,2010,,讀名著看世界,
2010-07650,70 years retrospection of Lai Ming’s art,黎明從藝七十年,Chinese,,朱皓華主編,遠東文化藝術交流中心,978-988-17758-7-0,,,$,218.00,,,,,,香港,2009,,部分內容以英文排版,
2010-10435,,黎門的阿爾卡納. 2,Chinese,藤間麗,藤間麗著朝日譯,東立香港中文版,978-986-10-5246-5,,,$,30.00,,,,,,香港,2010,,,
2010-10436,,黎門的阿爾卡納. 3,Chinese,藤間麗,藤間麗著朝日譯,東立香港中文版,978-986-10-5247-2,,,$,30.00,,,,,,香港,2010,,,
2010-09237,,凝聚力量:香港非政府機構發展軌跡,Chinese,呂大樂,呂大樂著,三聯,978-962-04-3000-8,,,$,88.00,,,,,,香港,2010,,,
2010-08302,,噢！人類做的事情，動物是怎樣做的呢？,Chinese,,Rattana Kodchanat編Vinit Yeesman繪畫袁妙霞譯,小樹苗,978-988-8041-75-6,,,$,35.00,,,,,,香港,2010,,Why系列,
2010-07869,Father and daughter reconnected,噢，女兒戀愛了:父女交換日記,Chinese,孫寶玲孫諾,孫寶玲孫諾著,突破,978-962-8996-92-6,,,$,50.00,,,,,,香港,2010,,突破叢書.心靈地圖,
2010-08125,,噬謊者.第16期,Chinese,迫稔雄,迫稔雄著嚴思敏譯,天下出版(國際)香港中文版,978-988-8031-64-1,,,$,35.00,,,,,,香港,2010,,,
2010-07520,,奮進之歌蔡麗雙詞孫廣志曲,Chinese,,,妙韻,978-988-18536-1-5,,,$,30.00,,,,,,香港,2009,,內容以簡體字排版,
2010-07234,,學海拾貝,Chinese,陳鳥山,陳鳥山著,博思出版社,978-988-18832-9-2,,,$,32.00,,,,,,香港,2010,,內容以簡體字排版,
2010-10189,,學習技巧課程,Chinese,林瑞芳等,林瑞芳等著,香港大學心理學系,978-962-7124-03-0,,,,,,,,,,香港,2010,,附唯讀記憶光碟1隻,
2010-09139,,學無止境,Chinese,關柏霖等,關柏霖等著,香港剛柔尋龍拳總會,978-988-19453-1-0,,,,,,,,,,香港,2010,,,
2010-08229,,學畫工筆和寫意牡丹,Chinese,馮惜林編,馮惜林編著,中國藝術家出版社,978-988-19337-1-3,,,$,58.00,,,,,,香港,2010,,內容以簡體字排版,
2010-08228,,學畫葫蘆紫藤葡萄荷花,Chinese,馮惜林編,馮惜林編著,中國藝術家出版社,978-988-19337-4-4,,,$,58.00,,,,,,香港,2010,,內容以簡體字排版,
2010-07328,,憶泠自選集:水聲泠泠,Chinese,,,銀河,978-962-475-765-1,,,$,40.00,,,,,,香港,2009,21厘米127頁,中外現代詩名家集萃,
2010-09584,,懂得愛，才能享受愛,Chinese,蔣慧瑜,蔣慧瑜著,青源出版社,978-988-8021-76-5,,,$,58.00,,,,,,香港,2010,,「換個框框看世界」系列,
2010-10502,,戰國天正記. 8,Chinese,宮下英樹,宮下英樹著吳勵誠譯,東立香港中文版,978-986-10-5501-5,,,$,35.00,,,,,,香港,2010,,,
2010-08190,,擁抱維納斯,Chinese,張景,張景著,中國環球文化,978-988-18520-8-3,,,$,38.00,,,,,,香港,2009,,內容以簡體字排版,
2010-08665,,據我所知,Chinese,雷競璇,雷競璇著,牛津大學出版社(中國),978-0-19-396506-5,,,$,98.00,,,,,,香港,2010,,,
2010-07963,,整全排毒:全方位擊退常見都市病. 1,Chinese,茅菁華,茅菁華著,皇冠第二版,978-988-216-183-2,,,$,68.00,,,,,,香港,2010,,香港皇冠叢書;第1145種,
2010-07721,,曉！！男塾. 23,Chinese,宮下亞喜羅,宮下亞喜羅著威松譯,玉皇朝出版香港中文版,978-988-8048-31-1,,,$,35.00,,,,,,香港,2010,,,
2010-07977,,樹下奇緣. 3,Chinese,伊藤靜,伊藤靜著林麗嘉譯,文化傳信香港中文版,978-988-8050-34-5,,,$,35.00,,,,,,香港,2010,,,
2010-07782,,機動戰士高達OO Second Season. 4矢立肇富野由悠季原作田口央斗漫畫,Chinese,,威龍譯,正文社香港中文版,978-988-210-962-9,,,$,30.00,,,,,,香港,2010,,,
2010-09541,Mecha of the dead,機械屍人,Chinese,吳家強林明傑,吳家強林明傑著,Cup Magazine Publishing Limited,978-988-19341-8-5,,,$,118.00,,,,,,香港,2010,,pirate ; 003,
2010-09195,,機智聰明的智慧,Chinese,王江麗李珂編,王江麗李珂編著羅軍等繪畫,精英,978-988-8046-48-5,,,$,48.00,,,,,,香港,2010,,無敵智慧故事,
2010-09133,Eternal word spoken : a literary study on characterization in John’s gospel,歷久常新的生命故事:約翰福音人物研究,Chinese,曾思瀚吳瑩宜,曾思瀚吳瑩宜著,基道,978-962-457-317-6,,,$,83.00,,,,,,香港,2010,,聖經研究叢書,
2010-07367,1 Chronicles (II),歷代志上.卷二,Chinese,區應毓,區應毓著,天道書樓,978-962-208-764-4,,,$,160.00,,,,,,香港,2010,,天道聖經註釋,
2010-09294,Confession of the historical,歷史的告白:影像100的見證,Chinese,張國通,張國通著,中國圖書,978-988-19228-8-5,,,,,,,,,,香港,2010,29厘米無頁碼彩色插圖,內容以簡體字排版,
2010-07489,A history march,歷史進行曲,Chinese,雪飛,雪飛著,銀河,978-962-475-747-7,,,$,50.00,,,,,,香港,2009,21厘米153頁(中外現代詩名家集萃),中英對照,
2010-10728,,歷史與文化聖公會白約翰會督中學校本版.中2級第1冊,Chinese,,,現代教育研究社,978-962-11-8967-7,,,,,,,,,,香港,2010,,,
2010-10727,,歷史與文化德信中學校本版. 1,Chinese,,,現代教育研究社,978-962-11-8965-3,,,,,,,,,,香港,2010,,,
2010-09577,,濃貓:阿濃與愛貓共處的深情紀錄,Chinese,阿濃,阿濃著,青桐社文化事業,978-988-18505-3-9,,,$,58.00,,,,,,香港,2010,,,
2010-07059,"Macau Taipa, Coloane",澳門氹仔路環,Chinese,,孫啟元編,郭良蕙新事業2011年版,978-988-19242-3-0,,,$,48.00,,,,,,香港,2010,,出境遊指南,
2010-07649,"Macau Taipa, Coloane",澳門氹仔路環,Chinese,,孫啟元編,郭良蕙新事業2011年版,978-988-19242-7-8,,,$,48.00,,,,,,香港,2010,,旅遊通,
2010-08794,,澳門完全攻略,Chinese,,盧峰等撰文,天峰文化2010年最強版,978-988-18466-2-4,,,$,65.00,,,,,,香港,2010,,好好玩旅遊系列; 002,
2010-07929,,燉煌白畫,Chinese,饒宗頤,饒宗頤著,香港大學饒宗頤學術館,978-988-18330-9-9,,,,,,,,,,香港,2010,29厘米93頁插圖,,
2010-07402,,獨愛酷畫家,Chinese,子澄,子澄著,星河,978-988-219-220-1,,,$,40.00,,,,,,香港,2010,,尋夢園系列; 1393,
2010-08284,,"積極孩子Yes, I can ！小學4年級上,教師/家長版",Chinese,黃重光等,黃重光等著高嶽插圖2008香港全人發展中心2008年版,,978-988-17770-1-0,,,CNY,10.00,,,,,,,,30厘米69頁插圖,內容以簡體字排版,
2010-08286,,"積極孩子Yes, I can ！小學4年級下,教師/家長版",Chinese,黃重光等,黃重光等著高嶽插圖2008香港全人發展中心2008年版,,978-988-17770-2-7,,,CNY,10.00,,,,,,,,30厘米63頁插圖,內容以簡體字排版,
2010-08285,,"積極孩子Yes, I can ！小學4年級下,學生版",Chinese,黃重光等,黃重光等著高嶽插圖2008香港全人發展中心2008年版,,978-988-17768-0-8,,,CNY,10.00,,,,,,,,"30厘米VI, 33頁彩色插圖",內容以簡體字排版,
2010-08777,,穆斯林人生五觀,Chinese,馬恩信,馬恩信著,香港和平書局,978-988-18631-9-5,,,$,25.00,,,,,,香港,2010,,內容以簡體字排版,
2010-08192,,罹難與拼博的人生:憶1939年-2009年一個知識份子的成長和走向世界的歷程,Chinese,李佩斌,李佩斌著,中國環球文化,978-988-18938-9-5,,,$,128.00,,,,,,香港,2010,,內容以簡體字排版,
2010-07233,,興也勃焉亡也忽焉:讀蘇聯七十年歷史筆記,Chinese,何渭泉編,何渭泉編著,博思出版社,978-988-18832-2-3,,,$,40.00,,,,,,香港,2009,,內容以簡體字排版,
2010-07524,,興翠簃絕句再續,Chinese,許連進,許連進著,妙韻,978-988-18536-8-4,,,$,38.00,,,,,,香港,2010,,,
2010-07421,The uncollected Ci poems of Kuang Zhouyi : a critical study,蕙風散佚詞研究,Chinese,鄭煒明,鄭煒明著,香港大學饒宗頤學術館,978-988-19139-3-7,,,$,35.00,,,,,,香港,2010,,學術論文/報告系列; 21,
2010-08344,,蕈史:大型真菌文化史,Chinese,關培生曹繼業合,關培生曹繼業合著江潤祥編撰,匯智,978-988-19063-4-2,,精裝,$,100.00,,,,,,香港,2010,,,
2010-08962,,蕉牌旅遊打出身價坡,Chinese,新香蕉俱樂部,新香蕉俱樂部著,永青文化,978-988-19312-8-3,,,$,78.00,,,,,,香港,2010,21厘米116頁彩色插圖,附數碼影音光碟1隻,
2010-07863,,蕭氏大事記,Chinese,蕭志善編,蕭志善編著,香港人民,978-962-8944-42-2,,精裝,$,235.00,,,,,,香港,2010,,內容以簡體字排版,
2010-08925,Hengyang fine arts,衡陽美術,Chinese,,顏志武主編,中國藝術出版社,978-988-18808-7-1,,,$,98.00,,,,,,香港,2009,,內容以簡體字排版,
2010-08312,Kiss kiss,親一親,Chinese,Selma Mandine原,Selma Mandine原著繪圖袁妙霞港版文字,小樹苗,978-988-8041-55-8,,精裝,$,48.00,,,,,,香港,2010,20 x 26厘米無頁碼彩色插圖,中英對照,
2010-10043,"Fort, Da",親密距離,Chinese,潘國靈,潘國靈著,Kubrick,978-988-19359-1-5,,,$,75.00,,,,,,香港,2010,,,
2010-08313,Kisses and cuddles,親親和擁抱,Chinese,Kathie Fagundez原,Kathie Fagundez原著Melanie Florian繪圖袁妙霞港版文字,小樹苗,978-988-8041-56-5,,精裝,$,48.00,,,,,,香港,2010,20 x 26厘米無頁碼彩色插圖,中英對照,
2010-07655,,貓．神．魔戰,Chinese,馬星原,馬星原著,世紀文化,978-988-8014-78-1,,,$,25.00,,,,,,香港,2010,,白貓黑貓六格爆笑彈; 34,
2010-09214,Catcity,貓城記,Chinese,廖仕強,廖仕強著,經濟日報,978-962-678-617-8,,,$,68.00,,,,,,香港,2010,,,
2010-10418,,貓貓日記New. 5,Chinese,湖南彼方,湖南彼方著蔡夢芳譯,東立香港中文版,978-986-10-3606-9,,,$,30.00,,,,,,香港,2010,,,
2010-10239,Go with the cats,"貓貓看天下.第1話,貓貓幫的魔鬼魚風箏",Chinese,草日,草日著,大陸創意國際,978-962-8709-48-9,,精裝,$,100.00,,,,,,香港,2010,,草日空想故事本,
2010-07235,,賴少其書法,Chinese,張小虎,張小虎著,博思出版社,978-988-18832-7-8,,,$,6.00,,,,,,香港,2010,,,
2010-09397,,辦公室觀相達人,Chinese,易天生,易天生著,圓方,978-988-19053-5-2,,,$,88.00,,,,,,香港,2010,,,
2010-07407,,遺忘富婆,Chinese,趙桂傑,趙桂傑著,中國國際文化,978-988-18677-4-2,,,$,28.00,,,,,,香港,2010,,內容以簡體字排版,
2010-10571,,醒「味」,Chinese,張錦棠編,張錦棠編著,基督教青少年牧養團契,978-988-19523-1-8,,,$,40.00,,,,,,香港,2010,,,
2010-08334,,醒世錄,Chinese,王元亨,王元亨著,北京圖書,978-988-19310-5-4,,,$,30.00,,,,,,香港,2010,,內容以簡體字排版,
2010-07757,,錢爺爺的古怪大屋,Chinese,張悅,張悅著,世界,978-962-432-810-3,,,$,48.00,,,,,,香港,2010,,愛美小公主; 3,
2010-07736,,鋼之鍊金術師. 25,Chinese,荒川弘,荒川弘著黃美祺譯,玉皇朝出版香港中文版,978-988-8048-30-4,,,$,30.00,,,,,,香港,2010,,,
2010-07732,,鋼之鍊金術師Perfect guide book. 3,Chinese,荒川弘,荒川弘著林光俊譯,玉皇朝出版香港中文版,978-988-8048-19-9,,,$,45.00,,,,,,香港,2010,,,
2010-08933,,鋼筆楷書．弟子規鄧星華書,Chinese,,,中國藝術出版社,978-988-19179-8-0,,,$,10.00,,,,,,香港,2010,,內容以簡體字排版,
2010-08293,,"鋼鐵人生:成功進步快樂Yes, I can ！教師/家長版",Chinese,黃重光,黃重光著高嶽插圖2008香港全人發展中心2008年版,,978-988-17768-1-5,,,CNY,25.00,,,,,,,,30厘米151頁插圖,內容以簡體字排版,
2010-08292,,"鋼鐵人生:成功進步快樂Yes, I can ！學生版",Chinese,黃重光,黃重光著高嶽插圖2008香港全人發展中心2008年版,,978-988-17445-8-6,,,CNY,25.00,,,,,,,,30厘米151頁插圖,內容以簡體字排版,
2010-08728,,鋼鐵戰魂爆旋陀螺. 2,Chinese,足立充史,足立充史著嚴思敏譯,正文社香港中文版,978-988-8068-07-4,,,$,28.00,,,,,,香港,2010,,,
2010-07786,,,Chinese,,鋼鐵戰魂爆旋陀螺爆旋全書: Co Co ！特別編集嚴思敏譯,正文社,978-988-210-960-5,,,$,48.00,,,,,,香港,2010,,,
2010-07531,,隨意門台北自遊指南,Chinese,,,隨意門2010-2011年版,978-988-19259-1-6,,,$,48.00,,,,,,香港,2010,,,
2010-09550,,隨影．翟思:數碼影像表現,Chinese,翟錦文編,翟錦文編著,翟錦文,978-988-99834-4-4,,,$,128.00,,,,,,香港,2010,,,
2010-07538,The art of ceramics : the works of Mr. Gao Feng,隨緣成器:陶工高峰作皿集,Chinese,高峰,高峰著,志蓮淨苑,978-962-7714-54-5,,,$,50.00,,,,,,香港,2009,,,
2010-08401,,霎時感動. 3,Chinese,,梁詠斌編,電視廣播,978-962-8474-52-3,,,$,68.00,,,,,,香港,2010,,心靈系列,
2010-07505,,霎時感動兒童版. 1,Chinese,,梁詠斌文字整理Enam編繪,電視廣播TVB電視節目繪本版,978-962-8474-54-7,,,$,48.00,,,,,,香港,2010,,,
2010-07506,,霎時感動兒童版. 2,Chinese,,梁詠斌文字整理Manki編繪,電視廣播TVB電視節目繪本版,978-962-8474-55-4,,,$,48.00,,,,,,香港,2010,,,
2010-07507,,霎時感動兒童版. 3,Chinese,,梁詠斌文字整理Rence編繪,電視廣播TVB電視節目繪本版,978-962-8474-56-1,,,$,48.00,,,,,,香港,2010,,,
2010-09874,,靜明:李東偉畫集,Chinese,,,嶺南出版社,978-988-18500-4-1,,,CNY,38.00,,,,,,香港,2009,18 x 21厘米41頁彩色插圖,內容以簡體字排版,
2010-08360,Dies latter seven days,頭七,Chinese,彭文興,彭文興著,浩恩文博,978-988-19290-1-3,,,$,48.00,,,,,,香港,2010,,詭異系列; 1,
2010-09583,,餐桌上的幸福滋味,Chinese,葛雋大少奶,葛雋大少奶著,青源出版社,978-988-8021-90-1,,,$,88.00,,,,,,香港,2010,,,
2010-10202,,餐桌現象學,Chinese,蔡子強,蔡子強著,上書局,978-988-18664-3-1,,,$,79.00,,,,,,香港,2010,,,
2010-09506,,龍昌國際控股有限公司2009/2010年報,Chinese,,,龍昌國際控股,,,,,,,,,,,香港,2010,,,
2010-07293,,"龍虎門.第93冊,戰利品",Chinese,黃玉郎,黃玉郎著,文化傳信珍藏彩色紀念版,978-988-8050-72-7,,,$,40.00,,,,,,香港,2010,,,
2010-07972,,"龍虎門.第94冊,閻王．索命",Chinese,黃玉郎,黃玉郎著,文化傳信珍藏彩色紀念版,978-988-8050-97-0,,,$,40.00,,,,,,香港,2010,,,
2010-07294,,"龍虎門.第121冊,惡魔的根源.下卷",Chinese,黃玉郎,黃玉郎著,文化傳信精裝珍藏版,978-988-8050-43-7,,,$,38.00,,,,,,香港,2010,,,
2010-07973,,"龍虎門.第122冊,火雲邪神.上卷",Chinese,黃玉郎,黃玉郎著,文化傳信精裝珍藏版,978-988-8050-74-1,,,$,38.00,,,,,,香港,2010,,,
2010-10404,,龍狼傳:中原繚亂篇. 7,Chinese,山原義人,山原義人著張益豐譯,東立香港中文版,978-986-10-4465-1,,,$,30.00,,,,,,香港,2010,,,
2010-09186,The hare and the tortoise,龜兔賽跑,Chinese,,,精英,978-988-8046-63-8,,,$,48.00,,,,,,香港,2010,24厘米139頁彩色插圖,中英對照,
2010-09355,,嶺南水城．和美家園:揭陽美術作品集,Chinese,,林尋穩主編,嶺南出版社,,,,,,,,,,,香港,2010,29厘米144頁插圖(部份彩色)內容以簡體字排版ISBN 978-988-18500-2-7 (精裝) :,,
2010-09230,,幫你改作文:香港小學生常見病句150例,Chinese,鄧少冰,鄧少冰著,三聯,978-962-04-2985-9,,,$,68.00,,,,,,香港,2010,,,
2010-10310,,幪面女僕男.第7集,Chinese,赤衣丸郎,赤衣丸郎著林光俊譯,正文社香港中文版,978-988-210-745-8,,,$,28.00,,,,,,香港,2010,,,
2010-08804,,應用文:閱讀理解+寫作,Chinese,楊銘朝,楊銘朝著,天強,978-988-99206-5-4,,,$,65.00,,,,,,香港,2010,,,
2010-07519,,應用題,Chinese,,齊中元編,新成圖書貿易,978-988-18246-8-4,,,$,10.00,,,,,,香港,2010,,小學優材數學系列; 6,
2010-07364,,應許，你敢抓嗎？ You were made for more,Chinese,Jim Cymbala Dean Merrill,Jim Cymbala Dean Merrill著丘德恩譯,天道書樓,978-962-208-780-4,,,$,80.00,,,,,,香港,2010,,信徒生活叢書,
2010-10636,Chung King Fai : the guru of Hong Kong theatre : a life on the stage,戲劇大師鍾景輝的戲劇藝術之舞台篇,Chinese,涂小蝶,涂小蝶著,紅寶文化傳播,978-988-19106-1-5,,,$,128.00,,,,,,香港,2010,,,
2010-07912,,戲劇工作坊:蘋果教學法,Chinese,,教育局課程發展處中國語文教育組編,教育局課程發展處中國語文教育組,978-988-8040-62-9,,,,,,,,,,香港,2010,30厘米109頁,附影音光碟1隻,
2010-08791,,濤風青韻: 2010．陸濤陶瓷藝術作品展,Chinese,,,中國藝術家出版社,978-988-19337-9-9,,,$,168.00,,,,,,香港,2010,,,
2010-08326,A business casebook,營「宵」有道,Chinese,,林碧儀張志偉何詠筠編,香港青年協會,978-988-18408-6-8,,,$,100.00,,,,,,香港,2010,,,
2010-08798,,環保篇,Chinese,,陳麗琳編文健插圖,一漫年,978-988-19058-2-6,,,$,18.00,,,,,,香港,2010,,喜羊羊遊戲世界; 8,
2010-10057,,環草幽岩,Chinese,張文翰,張文翰著,中外名流,978-988-19096-8-8,,,$,28.00,,,,,,香港,2010,"21厘米12, 5, 181頁彩色插圖",內容以簡體字排版,
2010-10638,World slimming diets,環球美食瘦得起,Chinese,唐安麒,唐安麒著,龍文化,978-988-18236-4-9,,,$,78.00,,,,,,香港,2010,,部分內容以英文排版,
