serial,title_eng,title_chi,language,author,detailed_authorship,publisher,ISBN_1,ISSN_1,medium_1,price_1_currency,price_1,ISBN_2,ISSN_2,medium_2,price_2_currency,price_2,location_of_publication,year_of_publication,format,details,edition
2014-00502,,圓滾滾•胖嘟嘟！ :羊毛氈百變熊貓,Chinese,Makiko,Makiko著許倩珮譯,萬里機構.萬里書店,978-962-14-5358-7,,,$,88.00,,,,,,香港,2013,,創意生活系列,
2014-00483,,塗鴉樂趣多！ :用4色原子筆畫出可愛插畫,Chinese,桑沢裕子,桑沢裕子著蕭雲菁譯,萬里機構.萬里書店,978-962-14-5348-8,,,$,78.00,,,,,,香港,2013,,,
2014-01247,,嫌夫賣風月,Chinese,蘭陵笑笑生原,蘭陵笑笑生原著鄭世俊改編朱光玉繪畫,大成圖書有限公司,978-988-15865-6-8,,精裝,$,38.00,,,,,,香港,2013,,中國古典名著連環畫金瓶梅; 1,
2014-02017,Mum’s hat,媽媽的帽子,Chinese,Jillian Cutting,Jillian Cutting著Terry Burton繪姚釹譯,青田教育中心,978-988-8274-39-0,,,$,16.00,,,,,,香港,2013,,魔術盒叢書.第4輯; 4,
2014-00837,,媽媽是孩子最好的嚮導:童愛玲親子筆記,Chinese,童愛玲,童愛玲著,明窗出版社,978-988-8207-62-6,,,$,88.00,,,,,,香港,2013,23厘米194頁彩色插圖,,
2014-00135,,廉政承諾:湖北日報傳媒集團勤政廉格言警句集,Chinese,,湖北日報傳媒集團編,九州傳媒出版社,978-988-16275-0-6,,,$,38.00,,,,,,香港,2013,,,
2014-00387,Italian cooking,意大利菜,Chinese,王漢明編,王漢明編著,萬里機構.飲食天地出版社,978-962-14-5164-4,,,$,78.00,,,,,,香港,2013,24厘米128頁彩色插圖,中英對照,
2014-02423,,意象重構:黃浩深•郭偉光•凌杰中國花鳥畫作品集,Chinese,,,中國文藝學術出版社有限公司,978-988-12693-8-6,,,$,68.00,,,,,,香港,2014,,內容以簡體字排版,
2014-01473,,感恩集,Chinese,丁世遜,丁世遜著,飛天文藝出版社,978-988-12701-2-2,,,$,28.60,,,,,,香港,2013,21厘米146頁插圖,內容以簡體字排版,
2014-00388,In love with fruit desserts,愛上水果甜點,Chinese,何幼旋編,何幼旋編著,萬里機構.飲食天地出版社,978-962-14-4223-9,,,$,78.00,,,,,,香港,2013,,中英對照,
2014-01862,Square cake,愛上我的手作蛋糕！ :烘焙新人也能放手玩創意！方塊蛋糕32變,Chinese,福岡直子,福岡直子著李靜宜譯2012香港圓方出版社(香港)有限公司,,978-988-8137-79-4,,,$,68.00,,,,,,,,,,
2014-01000,,"愛。因思坦症候群. 1.0,瑞穗行進曲",Chinese,何故又曦,何故又曦著,跨傳媒有限公司愛藏版,978-988-99702-4-6,,,$,68.00,,,,,,香港,2013,,跨傳媒文庫系列; 01,
2014-00998,,"愛。因思坦症候群. 2.0,少女A育成",Chinese,何故千敏姬,何故千敏姬著,跨傳媒有限公司愛藏版,978-988-99702-5-3,,,$,68.00,,,,,,香港,2014,,跨傳媒文庫系列; 02,
2014-01885,Love in 136.1,愛在136,Chinese,素黑,素黑著,知出版社,978-988-8237-27-2,,,$,75.00,,,,,,香港,2013,,素黑作品; 09,
2014-00527,,愛在華師:公益助學溫暖15年,Chinese,謝先軍馮聖兵,謝先軍馮聖兵著,當代文學出版社有限公司,978-988-12643-0-5,,,$,68.00,,,,,,香港,2013,,內容以簡體字排版,
2014-00041,,愛在當下:家是幸福的港灣,Chinese,李焯芬,李焯芬著,青馬文化事業出版有限公司,978-988-8156-80-1,,,$,88.00,,,,,,香港,2013,,,
2014-01926,,愛的教育法:聖鮑思高的教育法,Chinese,Carlo De Ambrogio,Carlo De Ambrogio著胡安德譯2003香港慈幼出版社合併版,,978-988-13217-0-1,,,$,100.00,,,,,,,,,,
2014-00892,,愛情時差之分岔路,Chinese,樓雨晴,樓雨晴著,星河出版社,978-988-219-933-0,,,$,40.00,,,,,,香港,2013,,尋夢園; 1608,
2014-01722,,愛與痛的回憶,Chinese,眾作者,眾作者著,才藝館,978-988-12129-4-8,,,$,58.00,,,,,,香港,2014,,情人愛的故事; 1,
2014-00367,Alice’s adventures in wonderland,愛麗絲夢遊仙境,Chinese,Lewis Carroll,Lewis Carroll著歐育蘭蕾婷原創漫畫,世界出版社全彩漫畫版,978-962-432-967-4,,,$,55.00,,,,,,香港,2013,,悅讀名著漫畫版,
2014-01459,Blue book of philanthropy : annual report on China’s philanthropy development (2013),慈善藍皮書:中國慈善發展報告(2013),Chinese,,楊團主編,和平圖書有限公司,978-962-238-854-3,,精裝,$,120.00,,,,,,香港,2014,,,
2014-00924,,搞乜靈嘢,Chinese,蘋果,蘋果著,才藝館,978-988-12129-7-9,,,$,88.00,,,,,,香港,2014,,魔法叢書; 2,
2014-00463,Kenichi Ohmae sayings,搶得先機的洞察力,Chinese,大前研一,大前研一著李友君譯,萬里機構.萬里書店,978-962-14-5235-1,,,$,88.00,,,,,,香港,2013,,,
2014-01306,,新世代數學試題庫. 1B,Chinese,,,牛津大學出版社(中國)有限公司2014更生版,978-0-19-943022-2,,,$,200.00,,,,,,香港,2014,,牛津/勤達數學系列,
2014-00522,,新加坡:印尼民丹島,Chinese,耐看工作室林思樂,耐看工作室林思樂著,I Can Publishing 2014更新版,978-988-15377-9-9,,,$,85.00,,,,,,香港,2013,,I Can旅遊系列; 09,
2014-01454,,新加坡旅遊全攻略,Chinese,,黃雅絲劉善童鄭兆臻編採,正文社出版有限公司2014-15年版,978-988-8154-54-8,,,$,95.00,,,,,,香港,2014,,正文社東南亞旅遊書; 1,
2014-01772,Singapore•Johor Bahru•Bintan Island,新加坡•新山•民丹島,Chinese,李雪茵,李雪茵著,活力文化圖書出版有限公司,978-988-12161-6-8,,,$,88.00,,,,,,香港,2013,,自遊行旅遊系列,
2014-01301,Rebirth : 2013 fashion review,新生: 2013時尚回顧展,Chinese,,蘇淼主編,服飾工作隊有限公司,978-988-18027-3-6,,精裝,$,198.00,,,,,,香港,2013,26厘米114頁彩色插圖內容以簡體字排版,,
2014-02090,,新多啦A夢超棒球外傳. 1,Chinese,麥原伸太郎,麥原伸太郎著,香港青文出版社有限公司香港中文版,978-988-8044-80-1,,,$,28.00,,,,,,香港,2013,,,
2014-00241,,新希望杯全國數學大賽真題解釋,Chinese,李水文,李水文著,希望之星教育出版社,978-988-12495-1-7,,,$,60.00,,,,,,香港,2013,,內容以簡體字排版,
2014-02284,The Association for the advancement of feminism,新婦女協進會30周年特刊,Chinese,,,新婦女協進會,,,,,,,,,,,香港,2014,,,
2014-01270,,"新視野高中數學. 4B,必修部分.解題特訓練習",Chinese,孫淑南管俊傑編,孫淑南管俊傑編著,香港教育圖書公司,978-988-8188-92-5,,,,,,,,,,香港,2013,,,
2014-00698,,新視野通識教育:公共衞生.下冊,Chinese,梁秉中編,梁秉中編著2009香港香港教育圖書公司,,978-988-200-369-9,,,$,108.00,,,,,,,,,,
2014-01556,,新詩創作法,Chinese,魏鵬展,魏鵬展著,科華圖書出版公司,978-962-16-0242-8,,,$,80.00,,,,,,香港,2014,,,
2014-00839,,新聞與傳播系這條路:選校入行參考,Chinese,李家文,李家文著,明報出版社有限公司,978-988-8207-59-6,,,$,98.00,,,,,,香港,2013,,,
2014-00481,,,Chinese,新編學生成語手冊馬立群編,新編學生成語手冊馬立群編著莊澤義校訂,萬里機構.明華出版公司修訂本,978-962-14-4648-0,,,$,35.00,,,,,,香港,2013,,,
2014-01308,A study in scarlet ; The sign of the four,暗紅習作;四簽名,Chinese,Arthur Conan Doyle,Arthur Conan Doyle著李家真譯注,牛津大學出版社(中國)有限公司,978-0-19-399543-7,,精裝,$,80.00,,,,,,香港,2013,,福爾摩斯全集; I,
2014-00159,,暗殺教室. 6,Chinese,松井優征,松井優征著林永耀譯,天下出版(國際)有限公司香港中文版,978-988-8214-28-0,,,$,30.00,,,,,,香港,2013,,,
2014-01604,,暗殺教室. 7,Chinese,松井優征,松井優征著林永耀譯,天下出版(國際)有限公司香港中文版,978-988-8214-50-1,,,$,30.00,,,,,,香港,2014,,,
2014-00157,,會長是女僕大人！ .第17期,Chinese,藤原飛呂,藤原飛呂著嚴思敏譯,天下出版(國際)有限公司香港中文版,978-988-8214-12-9,,,$,30.00,,,,,,香港,2013,,,
2014-02416,Kaibo color,楷伯藝術,Chinese,,詹潤楷主編,中國文藝學術出版社有限公司,978-988-12693-9-3,,,$,88.00,,,,,,香港,2013,27厘米105頁彩色插圖,內容以簡體字排版,
2014-01931,Psalm 23 in the Kai style,楷書詩篇廿三篇,Chinese,羅澄波,羅澄波著,羅澄波,978-988-12187-3-5,,,$,60.00,,,,,,香港,2013,,書法靈修:德育及心靈教育系列; 3,
2014-01897,,極上美肌化妝保養術:正確的保養從化妝前就開始，上妝x保養一次完成！,Chinese,齊齊亞,齊齊亞著,知出版社,978-988-8237-85-2,,,$,88.00,,,,,,香港,2014,,附數碼影音光碟1隻,
2014-00302,,楚辭,Chinese,,陳煒舜導讀及注譯,中華書局(香港)有限公司,978-988-8263-44-8,,,$,88.00,,,,,,香港,2013,,新視野中華經典文庫,
2014-00844,,榆園拾遺,Chinese,周堅建,周堅建著,香港出版社有限公司,978-988-19469-6-6,,,$,20.00,,,,,,香港,2013,,內容以簡體字排版,
2014-01706,,歲月如煙:黃秀蓮散文集,Chinese,,,匯智出版有限公司第2版,978-988-12994-1-3,,,$,48.00,,,,,,香港,2014,,精點文庫,
2014-02074,,歲月留聲,Chinese,蔡家友,蔡家友著,中外名流出版社,978-988-13046-1-2,,,$,36.00,,,,,,香港,2013,,內容以簡體字排版,
2014-02234,,歲月夢,Chinese,羅玉才,羅玉才著,大中華文化出版社,978-988-16389-6-0,,,CNY,38.00,,,,,,香港,2013,,內容以簡體字排版,
2014-01389,Charlie Chaplin : the master of comedy,殿堂喜劇大師:無聲引笑聲,Chinese,阿谷,阿谷著,突破出版社,978-988-8246-08-3,,,$,62.00,,,,,,香港,2014,,飛翔專號,
2014-00637,,溫國懷風尚國畫集,Chinese,,孔繁文主編,長城藝術出版社有限公司,978-988-12740-5-2,,,$,80.00,,,,,,香港,2013,,內容以簡體字排版,
2014-02003,Skiing,滑雪,Chinese,Joy Cowley,Joy Cowley著Tracey Moroney繪姚釹譯,青田教育中心,978-988-8274-55-0,,,$,16.00,,,,,,香港,2013,,魔術盒叢書.第5輯; 8,
2014-02004,The snow race,滑雪比賽,Chinese,Jill Eggleton,Jill Eggleton著Tracey Moroney繪姚釹譯,青田教育中心,978-988-8274-56-7,,,$,16.00,,,,,,香港,2013,,魔術盒叢書.第5輯; 9,
2014-02282,,滄桑歲月:姚維榮文集.三,Chinese,姚維榮,姚維榮著,名人出版社,978-988-15817-5-4,,,$,29.00,,,,,,香港,2013,,內容以簡體字排版,
2014-01447,,照顧兒童支援計劃研究報告梁麗清香港婦女中心協會天水圍社區發,Chinese,展網絡,展網絡著,香港婦女中心協會,978-988-16480-5-1,,,,,,,,,,香港,2013,,,
2014-02014,"Where are we going, grandad?",爺爺，我們去那兒？,Chinese,Jill Eggleton,Jill Eggleton著Nick Price繪姚釹譯,青田教育中心,978-988-8274-42-0,,,$,16.00,,,,,,香港,2013,,魔術盒叢書.第4輯; 7,
2014-01990,Grandpa’s new car,爺爺的新車,Chinese,Jill Eggleton,Jill Eggleton著Terry Burton繪姚釹譯,青田教育中心,978-988-8274-80-2,,,$,16.00,,,,,,香港,2013,,魔術盒叢書.第7輯; 9,
2014-01343,Living with yoga & mindfulness Janet Lau口述吳慧芬筆錄,瑜伽。生活襌,Chinese,,,三聯書店(香港)有限公司,978-962-04-3524-9,,,$,128.00,,,,,,香港,2013,,,
2014-01320,,當代中國百名書法名家、百首唐詩書法作品香港大展作品集,Chinese,,,香港中華文化藝術交流交易促進會,978-988-16578-1-7,,精裝,$,490.00,,,,,,香港,2013,,,
2014-01921,Religious studies in contemporary China : the socio-political context,當代中國社會政治處境下的宗教研究,Chinese,何光滬卓新平,何光滬卓新平著,香港中文大學崇基學院宗教與中國社會研究中心,978-988-16703-1-1,,,$,25.00,,,,,,香港,2014,"21厘米ix, 73頁(專文報告系列; 24)",,
2014-00559,,當代中國畫家.趙節初,Chinese,,,中國文藝家出版社,978-988-12793-1-6,,,CNY,128.00,,,,,,香港,2013,,,
2014-02418,The expression of contemporary realism : the collection of Chen Zhenzhen’s works of art,當代具象表現:陳真真作品集,Chinese,,,中國文藝學術出版社有限公司高精版,978-988-12222-5-1,,,$,120.00,,,,,,香港,2013,35厘米82頁彩色插圖(中國藝術家系列畫叢),內容以簡體字排版,
2014-01552,,當代書畫名家作品:唐雲遺作選,Chinese,,陳少湘主編,中華收藏出版社有限公司,978-988-12403-2-3,,,$,200.00,,,,,,香港,2013,,居然雅集藏品系列叢書,
2014-00240,,當代實力派油畫家十人畫集,Chinese,,姚文斌編,中國民族文化出版社,978-988-16113-7-6,,,$,42.00,,,,,,香港,2013,,內容以簡體字排版,
2014-00899,,當年2012,Chinese,林行止,林行止著,天地圖書有限公司,978-988-8254-46-0,,,$,98.00,,,,,,香港,2013,,林行止作品集粹; 24,
2014-00360,,當抹茶Latte遇上鴛鴦:日本OL港式生活見聞錄,Chinese,mimi,mimi著,一丁文化,978-988-12535-5-2,,,$,68.00,,,,,,香港,2013,19厘米159頁彩色插圖,,
2014-02113,,禽獸男友. 1,Chinese,藍川沙季,藍川沙季著莫媛媛譯,天下出版(國際)有限公司香港中文版,978-988-8214-51-8,,,$,30.00,,,,,,香港,2014,,,
2014-00531,,萬花筒裡的精靈•李曉峰,Chinese,李曉峰,李曉峰著,集古齋有限公司,978-962-8423-35-4,,精裝,$,180.00,,,,,,香港,2013,24厘米51頁插圖(部份彩色)內容以簡體字排版,,
2014-02320,"The most impacted persons in Guangdong, Hong Kong, Macao and Taiwan",粵港澳台名人堂.卷,Chinese,,莊秋主編,現代文化出版社,978-988-12887-7-6,,精裝,$,498.00,,,,,,香港,2014,,內容以簡體字排版,
2014-01258,,經典成語,Chinese,,,新雅文化事業有限公司,978-962-08-5965-6,,,$,52.00,,,,,,香港,2013,17 x 19厘米125頁彩色插圖,附雷射唱片1隻,
2014-01705,,經典傳承Olympus E-P5,Chinese,劉文傑編,劉文傑編著,辣椒出版有限公司,978-988-8191-54-3,,,$,68.00,,,,,,香港,2013,,DiGi攝影叢書; 78,
2014-02306,,聖公會聖基道兒童院:「兒童之家」家舍家長實務研究報告,Chinese,游達裕,游達裕著,策馬文創有限公司,978-988-15915-7-9,,,,,,,,,,香港,2014,,,
2014-01598,,聖方濟讚,Chinese,胡健挺編,胡健挺編著,香港天主教方濟會第2版,978-988-16779-6-9,,,$,30.00,,,,,,香港,2014,,,
2014-01386,War on the saints,聖徒的爭戰,Chinese,Jessis Penn-Lewis Evan Roberts,Jessis Penn-Lewis Evan Roberts著,拾珍出版社增訂版,978-988-16573-0-5,,,$,120.00,,,,,,香港,2014,,,
2014-00076,Holy bible : English/Chinese (NKJV•union version) trim size,聖經:中英對照(和合本•新英皇欽定本)袖珍本,Chinese,,,漢語聖經協會有限公司,978-962-513-918-0,,,$,340.00,,,,,,香港,2013,,中英對照,
2014-00072,Holy bible : English/Chinese (NKJV•union version) standard size,聖經:中英對照(和合本•新英皇欽定本)標準本,Chinese,,,漢語聖經協會有限公司,978-962-513-913-5,,精裝,$,175.00,,,,,,香港,2013,,中英對照,
2014-00074,,,Chinese,,聖經:中英對照(新普及譯本•NLT)輕便本= Holy bible : English/Chinese (NLT•CNLT) personal size,漢語聖經協會有限公司,978-962-513-940-1,,精裝,$,178.00,,,,,,香港,2013,,中英對照,
2014-00075,,,Chinese,,聖經:中英對照(新普及譯本•NLT)輕便本(試讀版) = Holy bible : English/Chinese (NLT•CNLT) personal size (trial edition),漢語聖經協會有限公司,978-962-513-942-5,,,,,,,,,,香港,2013,,中英對照,
2014-00073,Holy bible : union version (large print),聖經:和合本(大字版),Chinese,,,漢語聖經協會有限公司第2版,978-962-513-923-4,,精裝,$,218.00,,,,,,香港,2013,,內容以簡體字排版,
2014-00071,Holy bible : union version (prayer & promise edition) extra large print,聖經:和合本(祈禱應許版)特大字版,Chinese,,,漢語聖經協會有限公司,978-962-513-910-4,,精裝,$,196.00,,,,,,香港,2013,,,
2014-00057,Holy bible : union version (prayer & promise edition) personal size,聖經:和合本(祈禱應許版)輕便本,Chinese,,,漢語聖經協會有限公司第17版,978-962-513-099-6,,精裝,$,150.00,,,,,,香港,2013,"18厘米1174, 400頁插圖,地圖(部份彩",,
2014-00058,Holy bible : union version (prayer & promise edition) standard size,聖經:和合本(祈禱應許版)標準本,Chinese,,,漢語聖經協會有限公司,978-962-513-934-0,,精裝,$,84.00,,,,,,香港,2013,,內容以簡體字排版,
2014-00064,The renovare spiritual formation bible : union version (personal size) 2010香港漢語聖經協會有限公司,聖經•生命陶造版:和合本(輕便本),Chinese,,,,978-962-513-707-0,,精裝,$,175.00,,,,,,,,,內容以簡體字排版,
2014-00065,,,Chinese,,聖經•新普及譯本(繁體) = Holy bible : Chinese new living translation,漢語聖經協會有限公司,978-962-513-903-6,,精裝,$,138.00,,,,,,香港,2013,,,
2014-00066,,,Chinese,,聖經•新普及譯本(簡體) = Holy bible : Chinese new living translation,漢語聖經協會有限公司,978-962-513-926-5,,精裝,$,138.00,,,,,,香港,2013,,內容以簡體字排版,
2014-02249,Bible comic Acts. III,聖經漫畫使徒行傳. III,Chinese,路加原,路加原著張文偉漫畫及改編,房角石工作室,978-988-19806-3-2,,,$,50.00,,,,,,香港,2014,,,
2014-00063,The leadership bible : union version,聖經•領導事奉版:和合本,Chinese,,,漢語聖經協會有限公司,978-962-513-920-3,,精裝,$,185.00,,,,,,香港,2013,,,
2014-00059,The Maxwell leadership bible : union version (personal size) 2010香港漢語聖經協會有限公司,聖經•職場事奉版:和合本(輕便本),Chinese,,,,978-962-513-705-6,,精裝,$,185.00,,,,,,,,,內容以簡體字排版,
2014-02246,A gift of Christmas,聖誕節的禮物,Chinese,,黃靄華譯,香港循道衛理聯合教會,978-962-7127-63-5,,,$,1.00,,,,,,香港,2013,,,
2014-00663,,腸道，決定你一生健康！,Chinese,鄺易行,鄺易行著,天窗出版社有限公司,978-988-16809-4-5,,,$,98.00,,,,,,香港,2013,,Health ; 11,
2014-00878,,腦退化症患者照顧手冊.與腦退化症患者同行手記,Chinese,,羅寶嘉等編,香港賽馬會,978-988-12884-6-2,,,,,,,,,,香港,2013,,腦退化症之預防及照顧,
2014-00879,,腦退化症患者照顧手冊.與腦退化症患者採索日誌,Chinese,,羅寶嘉等編,香港賽馬會,978-988-12884-7-9,,,,,,,,,,香港,2013,,腦退化症之預防及照顧,
2014-00471,Grapes,葡萄的妙用,Chinese,Alix Lefief-Delcourt編,Alix Lefief-Delcourt編著史瀟瀟譯,萬里機構.得利書局,978-962-14-5205-4,,,$,48.00,,,,,,香港,2013,,生活妙用,
2014-00243,,蜀地遺珍:四川逐寧金魚村南宋窖藏瓷器精品展,Chinese,杭州南宋官窯博物館,杭州南宋官窯博物館著,中國國際出版社,978-988-12940-1-2,,,CNY,138.00,,,,,,香港,2013,,內容以簡體字排版,
2014-02368,,褚立民畫集,Chinese,,陳天保主編,集古齋有限公司,978-962-8423-37-8,,精裝,$,260.00,,,,,,香港,2014,,,
2014-01973,,詩風的蹤影,Chinese,謝安慶謝菲編,謝安慶謝菲編著,妙韻出版社,978-988-16515-4-9,,,$,50.00,,,,,,香港,2013,,內容以簡體字排版,
2014-00641,,詩情畫意:陳永鏘•顧作義•何次聯•蘇里曼合作書畫集,Chinese,,,長城藝術出版社有限公司,978-988-12741-0-6,,,$,130.00,,,,,,香港,2013,,內容以簡體字排版,
2014-00542,,詩經選.上,Chinese,,霍韜晦主編,法住出版社有限公司,978-962-8966-65-3,,全2冊,$,80.00,,,,,,香港,2013,,兒童經典讀本,
2014-00543,,詩經選.下,Chinese,,霍韜晦主編,法住出版社有限公司,978-962-8966-65-3,,全2冊,$,80.00,,,,,,香港,2013,,兒童經典讀本,
2014-00897,,跟住蔡瀾玩+食+買,Chinese,蔡瀾,蔡瀾著,天地圖書有限公司,978-988-8254-45-3,,,$,88.00,,,,,,香港,2013,,,
2014-01977,The big dive,跳水,Chinese,Jillian Cutting,Jillian Cutting著Tracey Moroney繪姚釹譯,青田教育中心,978-988-8274-77-2,,,$,16.00,,,,,,香港,2013,,魔術盒叢書.第7輯; 6,
2014-01073,,農業投入品經營管理實用手冊,Chinese,,王根玉主編,北京文化出版社,978-988-12410-3-0,,,$,58.00,,,,,,香港,2013,,內容以簡體字排版,
2014-01044,,遊地府,Chinese,,劉箐改編王學成繪畫,東方美術出版社,978-988-15809-4-8,,精裝,$,28.00,,,,,,香港,2013,11 x 15厘米84頁插圖,內容以簡體字排版,
2014-02377,,道家風水秘傳:道觀•宗祠•陰宅,Chinese,陳霖生,陳霖生著,聚賢館文化有限公司,978-962-436-639-6,,,$,150.00,,,,,,香港,2014,,陳霖生術數叢書,
2014-01367,Tao De Ching,道德經,Chinese,,楚建德王嶸譯注,東方文化有限公司,978-988-12603-2-1,,,,,,,,,,香港,2013,"29厘米8, 4, 473頁",,
2014-00265,,遇之妙:福音中與耶穌相遇的人物,Chinese,高夏芳,高夏芳著2012香港天主教香港聖經協會,,978-988-18247-6-9,,,$,40.00,,,,,,,,,,
2014-01008,,遇羅克與《中學文革報》,Chinese,遇羅錦,遇羅錦著,晨鐘書局,978-988-16203-8-5,,,$,148.00,,,,,,香港,2013,,,
2014-02412,,電能實業有限公司2013年年報,Chinese,,,電能實業有限公司,,,,,,,,,,,香港,2014,,,
2014-02092,,電影多啦A夢:大雄的人魚大海戰藤子•F•不二雄原作真保裕一劇本2012香港香港青文出版社有限公司香港中文彩色電影版,Chinese,,,,978-988-8044-50-4,,,$,35.00,,,,,,,,,,
2014-00648,Ryrie study bible,雷氏研讀本聖經,Chinese,雷歷,雷歷著陳寶嬋譯2011香港活石福音書室有限公司第2版,,978-962-8385-81-2,,精裝,$,315.00,,,,,,,,,,
2014-00649,Ryrie study bible,雷氏研讀本聖經,Chinese,雷歷,雷歷著陳寶嬋譯2011香港活石福音書室有限公司第2版,,978-962-8385-82-9,,精裝,$,315.00,,,,,,,,,內容以簡體字排版,
2014-01581,,零誤解溝通:說的清楚，聽的明白,Chinese,阮潔初,阮潔初著,非凡出版,978-988-8263-73-8,,,$,88.00,,,,,,香港,2014,,,
2014-02280,"Premonitory dream. III, U.F.O. Jucelino Nobrega Da Luz Mario Ronco",預言. n III,Chinese,Filho,Filho著鍾學文譯,文創社出版公司,978-988-16891-5-3,,,$,88.00,,,,,,香港,2014,,,
2014-00188,,鼠文化與食色文明:中國特色源流考,Chinese,佘卉閑,佘卉閑著,中國民族文化出版社,978-988-16113-8-3,,,$,218.00,,,,,,香港,2013,,內容以簡體字排版,
2014-02317,,筱岑絲語,Chinese,董筱岑,董筱岑著,現代文化出版社,978-988-12887-2-1,,,$,30.00,,,,,,香港,2013,,內容以簡體字排版,
2014-01682,,嘉積市丁,Chinese,王林興,王林興著,中國科學文化出版社,978-988-16076-9-0,,精裝,$,30.00,,,,,,香港,2013,,內容以簡體字排版,
2014-01850,Lisa’s table,團圓盛宴,Chinese,方任利莎,方任利莎著2011香港Forms Kitchen,,978-988-8237-81-4,,,$,98.00,,,,,,,,26厘米133頁彩色插圖,,
2014-00300,,圖解當代中國國防,Chinese,田越英,田越英著,中華書局(香港)有限公司,978-988-8236-63-3,,,$,78.00,,,,,,香港,2013,,,
2014-00682,,境界線:中港邊界上的恩怨情仇,Chinese,,,突破出版社,978-988-8246-07-6,,,$,33.00,,,,,,香港,2014,,Breakazine! ; 029,
2014-00468,,壽司圖鑑321+ :隨身必備的速查寶典,Chinese,藤原昌高,藤原昌高著洪玉樹鍾瑞芳譯,萬里機構.萬里書店,978-962-14-5322-8,,,$,98.00,,,,,,香港,2013,,美食誌; 2,
2014-01987,Dreams,夢,Chinese,Jillian Cutting,Jillian Cutting著Jan van der Voo繪姚釹譯,青田教育中心,978-988-8274-83-3,,,$,16.00,,,,,,香港,2013,,魔術盒叢書.第7輯; 12,
2014-01935,Fantasyland : Chinese paintings by Ying (Denise) Yang 2012香港遠東文化藝術交流中心,夢幻島:楊纓國畫新作集,Chinese,,,,978-988-15585-6-5,,,$,150.00,,,,,,,,,中英對照,
2014-00040,,夢拉龍,Chinese,林詠琛,林詠琛著,青馬文化事業出版有限公司,978-988-8156-78-8,,,$,78.00,,,,,,香港,2013,,着謎外傳; 2,
2014-00991,,夢飛詩鈔,Chinese,胡積飛,胡積飛著,香港文藝出版社,978-988-12962-1-4,,,$,28.00,,,,,,香港,2013,,內容以簡體字排版,
2014-00266,,夢斷鐘室,Chinese,蘇照生,蘇照生著,蘇照生,978-988-12848-7-7,,,$,88.00,,,,,,香港,2013,,蘇照生武俠小說系列,
2014-00271,Making marriage meaningful,實踐婚姻的真義,Chinese,鄭佑生,鄭佑生著,中國浸信會神學院有限公司,978-988-18951-7-2,,,$,88.00,,,,,,香港,2013,,,
2014-00239,,寧磊擴充《道德經》•基因一萬零一•詩文,Chinese,寧磊,寧磊著,中國國際出版社,978-988-12940-3-6,,,$,90.00,,,,,,香港,2013,30厘米436頁插圖,內容以簡體字排版,
2014-01936,,寧靜致遠:當代嶺南畫派傳人黎明國畫精品集,Chinese,,三彩畫廊主編,遠東文化藝術交流中心,978-988-15585-0-3,,,$,150.00,,,,,,香港,2013,,,
2014-02231,,對稱塗鴉游戰:全腦視覺之窗.導師手冊,Chinese,Gail E. Dennison,Gail E. Dennison著蔡慧明譯,身腦中心有限公司,978-988-19866-6-5,,,$,140.00,,,,,,香港,2013,,內容以簡體字排版,
2014-01791,,廖先榮,Chinese,,,中國藝術家出版社,978-988-12461-0-3,,,$,168.00,,,,,,香港,2013,,內容以簡體字排版,
2014-00630,,慢病解惑,Chinese,蘭為民編,蘭為民編著2012香港中國科學文化出版社,,978-988-19781-0-3,,,$,29.00,,,,,,,,,內容以簡體字排版,
2014-01284,Constructing the future of Macao,構建澳門未來,Chinese,,張妙清等編,香港中文大學香港亞太研究所,978-962-441-597-1,,,$,80.00,,,,,,香港,2014,,,
2014-00813,,演講的技巧,Chinese,吳禮權,吳禮權著,商務印書館(香港)有限公司,978-962-07-0365-2,,,$,78.00,,,,,,香港,2013,,,
2014-01572,,漢書,Chinese,,馬彪導讀及譯注,中華書局(香港)有限公司,978-988-8263-43-1,,,$,98.00,,,,,,香港,2014,,新視野中華經典文庫,
2014-01574,,漢族.上卷,Chinese,,李學勤潘守永主編,中華書局(香港)有限公司,978-988-8263-97-4,,,$,65.00,,,,,,香港,2014,,繪本中華民族神話,
2014-01575,,漢族.中卷,Chinese,,李學勤潘守永主編,中華書局(香港)有限公司,978-988-8263-98-1,,,$,65.00,,,,,,香港,2014,,繪本中華民族神話,
2014-01576,,漢族.下卷,Chinese,,李學勤潘守永主編,中華書局(香港)有限公司,978-988-8236-39-8,,,$,65.00,,,,,,香港,2014,,繪本中華民族神話,
2014-01424,,漢越和集:漢唐嶺南文化與生活,Chinese,黎明釗林淑娟,黎明釗林淑娟著,三聯書店(香港)有限公司,978-962-04-3447-1,,,$,88.00,,,,,,香港,2013,,細味香江系列,
2014-01354,,漢語救亡須知,Chinese,關懷廣,關懷廣著,紅出版,978-988-8270-08-8,,,$,45.00,,,,,,香港,2013,,Learn ; 27,
2014-01951,Easy homemade bread,滿室包香:用麵包機做款式麵包,Chinese,徐詠妍,徐詠妍著,海濱圖書公司,978-988-202-855-5,,,$,78.00,,,,,,香港,2014,,中英對照,
